component1,component2,component3
-0.9463077045945691,1.1356054497222263,0.3448942545982281
0.988429170430668,0.3928516865587938,-0.46051014828431325
0.5445651507924296,-1.0886906954758107,0.21092111581826042
1.0170392712465424,0.41109837958411677,-0.11387704421485556
-0.337761519306585,-0.709840024741028,0.16283204865227513
-0.23615805198524273,-0.7652066836403861,-0.3894554555677771
0.019469438266648733,-1.238483928503304,-0.05540257153468743
-0.23678810000830414,-0.24376657147029504,-0.7077260284825325
0.8445398965683237,0.07537018732496142,1.3390431441285218
0.3700131014235337,-0.6553245532290576,-0.003327545693944872
0.8535699353652774,-0.6016628837762885,0.014998095904274297
-0.9168340672528325,1.2090013018199577,0.6206813845061099
0.6259795406087021,0.6398577390377757,0.7262447432341347
-0.25651770897522014,-0.6610603023717566,0.006951271857991275
0.22648271416209154,-0.5918501080309384,-0.2463376797710755
-0.5584309715474935,-0.4751950061737269,0.4140197111323112
0.5412431645698823,0.7583117879688814,1.2359697347888656
-0.6325904740019115,0.8889139831427427,-0.001042651680864769
-0.5448123608197123,0.6358445902952506,-0.7235094470625257
-0.17155312655834046,-0.9598893969832945,0.5112874258150413
-0.20466305060616924,-0.6374419108116115,0.02483052339903451
-0.8280941140251429,1.0855087767582001,0.08938759075027909
-0.17131425420263885,-0.9943363988398418,0.09491095576992287
-0.6087317123819465,0.6705876299674661,-0.2644548694083141
-0.6266924807600689,0.36958258296104307,-0.4495943847281432
-0.3414482307698771,-0.6964560901809765,-0.03256521454643744
-0.2059358833148081,-0.7069928644395302,-0.03394045582647193
0.5821588798088925,0.5494158678676828,1.4017226731859915
-0.8121685293250371,1.0597062548328484,0.09178950997978205
0.44584351784365445,-0.019589523113898766,-1.0217331574288178
0.4768353811936602,-0.07537993355095826,-0.9984233272775854
0.5930340160788342,1.075811583258929,0.2514352252329696
-0.8669312429711934,-0.27173639588851994,0.8984069917178817
0.37895761073831497,0.1560232209758708,-0.5570468247171585
0.3226530766842929,0.4008798735697826,-0.23358616075088007
-0.2889313455815684,0.2297574655984388,-0.6109342293788166
-0.5642126014015492,0.6332910488648398,-0.5394365121286473
-0.3275354553136507,-0.06610265500170036,-0.5044449810654958
-0.7825601270204869,0.7820578952015799,0.2915224114008976
-0.2267942931426262,-0.9615429295982676,0.2206234539922146
-0.5743160335524841,0.6577904250701898,-0.30123953054674985
-0.1119677182660504,-1.1472624511265608,0.21661420236076193
-0.5411658221177331,-0.4282791410429469,-0.07970350785277953
-0.37993151675769277,0.31851619581344004,0.12214346964409237
-0.23729712382821974,-0.6727279479525722,-0.25629132756630835
-0.1776597629473219,0.11641798306653503,-0.44904646597825393
0.8820609570155684,-0.7745080550370472,-0.3182876536860089
-0.23549541157463486,-0.23797101909200738,-0.04939207881340079
-0.21218970022546504,-0.06873286455763643,-0.38455092278762565
-0.7699750546192279,0.7876825813611876,0.1947704733100594
-0.2918572026403804,0.307391389555657,-0.7672981388574422
0.16725227918580865,-0.032607375549354035,-0.25174947621223254
-0.194974697483319,0.00219719622259534,-0.6479952071290302
-0.256112816166808,-0.10631772695602801,-1.2939699525623898
0.7272006545598372,-0.5148993291588387,0.7158658874753552
0.920154292631821,-0.12617041205743523,-0.9165590953989811
1.4676924767409192,0.2361753871317965,-0.4597932233688815
0.18602622114072404,0.09766823046793799,-0.37948790209795663
0.853483580745487,0.029328943378115296,-1.045724737936795
-0.3621960383613095,-0.0059667146768753905,0.13345701205808447
0.2568817402772195,-0.20616743888934436,0.0662458193840338
-0.3302106661351423,-0.26219136797450526,-0.10643710879279118
0.19200340075295064,0.10792204125474793,-0.3617646643528187
-0.22209798007138412,-0.06005860630765867,-0.4183083258879251
-0.14143725625274783,-0.27313733994681066,-0.050157259685859046
0.2139959170783979,-0.1256449535985277,-0.02619467877832284
1.4581105378105736,0.3002841280006843,-0.15013219206030093
1.1019159728474799,-0.10937920264730447,-0.26203051246477166
0.15438831500398326,0.2051140664812333,-0.7041908752093596
-0.04574428204306589,0.5352816848341896,-0.5466807819150024
-0.34762494260682686,0.04085029314785791,-0.32009117863367276
0.40695761457341906,0.12250921417795077,-0.2465821673952786
0.5902817120910786,0.5441827370080256,0.2936556161453767
-0.07419162415391918,-0.33111237006033245,0.04428858191842885
0.4418510460516009,-0.026452292536498754,0.04097099888719278
0.6765436244606383,0.06253905110788438,-0.8828705574971212
0.026416630684459836,-0.010405082529100754,-0.3055456086727374
-0.14440197224634815,-0.07915306730413144,-0.7132124380683866
0.14093547957298203,0.37097988777945257,0.3399001690256098
-0.08270597459231173,0.40824225928739805,0.025505807734740663
-0.21086776243358504,-0.06494585245941165,-0.5241709307223189
-0.8506830050333062,1.0593762143053593,0.03891691776574469
0.9890897507456844,0.2395350093703753,-0.8873901823062156
-0.41210869341220735,0.20661826789534238,0.2754715229831019
-0.18161679799748986,-0.18066358158213872,-0.9432444919949124
1.1860478670790782,0.19452279345526172,-0.06975838680653676
-0.20322747483738557,-0.018276887200553437,-0.1147465982331879
1.697013512011067,0.709669850326019,-0.2729233905714618
-0.4604511239288903,-0.7025695100656884,-0.3017310141256299
-0.07013159291815513,-1.0213347037412923,-0.877302864682386
0.31724668347283436,-0.7459647559198069,-0.12873340874223343
-0.8595092859284285,1.2007996681749262,0.009211196585252688
-0.44427018605352686,-0.11990705672392295,-0.7927891330492073
-0.04829700085625901,0.6734275253589149,-0.37490184004882365
-0.30630105584636436,-0.4982015656422766,-0.09394877618076299
0.11273114694461125,0.13386098348885517,-0.9876811604702035
-0.977528494242304,1.0973892975837325,0.3341608025755256
-0.19460869292702382,-0.9861957858432145,0.5816243456315766
-0.310390362891781,0.19890380663767884,-0.8112256121346854
-0.4305401496954961,0.07736393702280939,-0.42722396120802114
-1.0008046608040737,0.9653901067427941,0.5109866377923323
-0.25291911278144685,-0.7651469172191432,-0.5106032527022466
-1.115872402269474,0.828469542363982,0.15055041790821722
1.2895322111846532,0.08048732553641057,0.3062946518561638
-0.2474392472093485,0.02791781746135793,-1.3322110483174783
-0.9984511184693867,0.961781172992407,0.5227813529427363
0.38562974167640923,-0.0943242510448431,-1.099655254456678
-0.2674541237165361,-1.2478761503244191,0.1690053032494967
0.9019683909835198,-0.901871796314113,0.15803396082700916
-0.43470586799002653,-0.8602223894241712,0.20950080134216986
0.760077915750665,-0.7404955999336417,0.7563082540382065
-0.7650685146794148,-0.21829113267516262,1.1080945223198997
-0.170299897476795,-0.770800065277603,-0.13327757380719368
1.6989455540021736,0.7110771556459956,-0.2860827741005707
-0.3603421328684212,-0.7989320050205702,0.12928306197394296
1.1605838761185345,0.2764770370392652,-0.10552021682772952
